f,d,h1,h2,TM,,,,,,,,,,,
0.592,474.3613,712.8955,194.0026,0.804868544,,,,,,,,,,,
0.592,474.3613,712.8955,199.4684,0.80105665,,,,,,,,,,,
0.592,474.3613,712.8955,199.9801,0.800695924,,,,,,,,,,,
0.592,474.3613,721.9523,70.4817,0.786133348,,,,,,,,,,,
0.592,474.3613,721.9523,83.0101,0.778429846,,,,,,,,,,,
0.592,474.3613,721.9523,97.452,0.775252338,,,,,,,,,,,
0.592,474.3613,721.9523,104.1585,0.77584431,,,,,,,,,,,
0.592,474.3613,721.9523,107.597,0.776683536,,,,,,,,,,,
0.592,474.3613,721.9523,154.9268,0.805153644,,,,,,,,,,,
0.592,474.3613,721.9523,160.9761,0.807077847,,,,,,,,,,,
0.592,474.3613,721.9523,194.0026,0.798796361,,,,,,,,,,,
0.592,474.3613,721.9523,199.4684,0.795232754,,,,,,,,,,,
0.592,474.3613,721.9523,199.9801,0.794884495,,,,,,,,,,,
0.592,474.3613,752.8339,70.4817,0.744278531,,,,,,,,,,,
0.592,474.3613,752.8339,83.0101,0.732139501,,,,,,,,,,,
0.592,474.3613,752.8339,97.452,0.724305852,,,,,,,,,,,
0.592,474.3613,752.8339,104.1585,0.723832294,,,,,,,,,,,
0.592,474.3613,752.8339,107.597,0.724431881,,,,,,,,,,,
0.592,474.3613,752.8339,154.9268,0.767804297,,,,,,,,,,,
0.592,474.3613,752.8339,160.9761,0.772643311,,,,,,,,,,,
0.592,474.3613,752.8339,194.0026,0.769993094,,,,,,,,,,,
0.592,474.3613,752.8339,199.4684,0.765015836,,,,,,,,,,,
0.592,474.3613,752.8339,199.9801,0.764506059,,,,,,,,,,,
0.592,474.3613,768.0343,70.4817,0.718680814,,,,,,,,,,,
0.592,474.3613,768.0343,83.0101,0.704652757,,,,,,,,,,,
0.592,474.3613,768.0343,97.452,0.696866176,,,,,,,,,,,
0.592,474.3613,768.0343,104.1585,0.697090149,,,,,,,,,,,
0.592,474.3613,768.0343,107.597,0.69814747,,,,,,,,,,,
0.592,474.3613,768.0343,154.9268,0.750269674,,,,,,,,,,,
0.592,474.3613,768.0343,160.9761,0.755599339,,,,,,,,,,,
0.592,474.3613,768.0343,194.0026,0.74847218,,,,,,,,,,,
0.592,474.3613,768.0343,199.4684,0.742007338,,,,,,,,,,,
0.592,474.3613,768.0343,199.9801,0.741356639,,,,,,,,,,,
0.592,474.3613,768.0701,70.4817,0.718622238,,,,,,,,,,,
0.592,474.3613,768.0701,83.0101,0.704579146,,,,,,,,,,,
0.592,474.3613,768.0701,97.452,0.696812861,,,,,,,,,,,
0.592,474.3613,768.0701,104.1585,0.697024612,,,,,,,,,,,
0.592,474.3613,768.0701,107.597,0.698088216,,,,,,,,,,,
0.592,474.3613,768.0701,154.9268,0.750223284,,,,,,,,,,,
0.592,474.3613,768.0701,160.9761,0.755554995,,,,,,,,,,,
0.592,474.3613,768.0701,194.0026,0.748410493,,,,,,,,,,,
0.592,474.3613,768.0701,199.4684,0.741938109,,,,,,,,,,,
0.592,474.3613,768.0701,199.9801,0.741294657,,,,,,,,,,,
0.592,474.3613,770.0427,70.4817,0.715225716,,,,,,,,,,,
0.592,474.3613,770.0427,83.0101,0.700980685,,,,,,,,,,,
0.592,474.3613,770.0427,97.452,0.693308368,,,,,,,,,,,
0.592,474.3613,770.0427,104.1585,0.69364601,,,,,,,,,,,
0.592,474.3613,770.0427,107.597,0.694814602,,,,,,,,,,,
0.592,474.3613,770.0427,154.9268,0.747903288,,,,,,,,,,,
0.592,474.3613,770.0427,160.9761,0.753218795,,,,,,,,,,,
0.592,474.3613,770.0427,194.0026,0.745213936,,,,,,,,,,,
0.592,474.3613,770.0427,199.4684,0.738557341,,,,,,,,,,,
0.592,474.3613,770.0427,199.9801,0.737871377,,,,,,,,,,,
0.592,474.3613,782.7278,70.4817,0.693581093,,,,,,,,,,,
0.592,474.3613,782.7278,83.0101,0.678230357,,,,,,,,,,,
0.592,474.3613,782.7278,97.452,0.671660579,,,,,,,,,,,
0.592,474.3613,782.7278,104.1585,0.672898073,,,,,,,,,,,
0.592,474.3613,782.7278,107.597,0.674537163,,,,,,,,,,,
0.592,474.3613,782.7278,154.9268,0.732297217,,,,,,,,,,,
0.592,474.3613,782.7278,160.9761,0.737169301,,,,,,,,,,,
0.592,474.3613,782.7278,194.0026,0.722554948,,,,,,,,,,,
0.592,474.3613,782.7278,199.4684,0.714819113,,,,,,,,,,,
0.592,474.3613,782.7278,199.9801,0.71405598,,,,,,,,,,,
0.592,474.3613,788.0052,70.4817,0.684815721,,,,,,,,,,,
0.592,474.3613,788.0052,83.0101,0.66913926,,,,,,,,,,,
0.592,474.3613,788.0052,97.452,0.663157973,,,,,,,,,,,
0.592,474.3613,788.0052,104.1585,0.664755648,,,,,,,,,,,
0.592,474.3613,788.0052,107.597,0.666616656,,,,,,,,,,,
0.592,474.3613,788.0052,154.9268,0.725350833,,,,,,,,,,,
0.592,474.3613,788.0052,160.9761,0.729844766,,,,,,,,,,,
0.592,474.3613,788.0052,194.0026,0.712255278,,,,,,,,,,,
0.592,474.3613,788.0052,199.4684,0.70412332,,,,,,,,,,,
0.592,474.3613,788.0052,199.9801,0.703332161,,,,,,,,,,,
0.592,474.3613,791.1283,70.4817,0.679681055,,,,,,,,,,,
0.592,474.3613,791.1283,83.0101,0.663849114,,,,,,,,,,,
0.592,474.3613,791.1283,97.452,0.658222269,,,,,,,,,,,
0.592,474.3613,791.1283,104.1585,0.660041506,,,,,,,,,,,
0.592,474.3613,791.1283,107.597,0.66202608,,,,,,,,,,,
0.592,474.3613,791.1283,154.9268,0.72101179,,,,,,,,,,,
0.592,474.3613,791.1283,160.9761,0.725260188,,,,,,,,,,,
0.592,474.3613,791.1283,194.0026,0.705911905,,,,,,,,,,,
0.592,474.3613,791.1283,199.4684,0.697592956,,,,,,,,,,,
0.592,474.3613,791.1283,199.9801,0.696793011,,,,,,,,,,,
0.592,474.3613,798.9367,70.4817,0.667201384,,,,,,,,,,,
0.592,474.3613,798.9367,83.0101,0.651066638,,,,,,,,,,,
0.592,474.3613,798.9367,97.452,0.646303873,,,,,,,,,,,
0.592,474.3613,798.9367,104.1585,0.648640532,,,,,,,,,,,
0.592,474.3613,798.9367,107.597,0.650879349,,,,,,,,,,,
0.592,474.3613,798.9367,154.9268,0.7094996,,,,,,,,,,,
0.592,474.3613,798.9367,160.9761,0.712963156,,,,,,,,,,,
0.592,474.3613,798.9367,194.0026,0.689422368,,,,,,,,,,,
0.592,474.3613,798.9367,199.4684,0.68082161,,,,,,,,,,,
0.592,474.3613,798.9367,199.9801,0.680000607,,,,,,,,,,,
0.592,474.3613,799.9602,70.4817,0.665580122,,,,,,,,,,,
0.592,474.3613,799.9602,83.0101,0.649431836,,,,,,,,,,,
0.592,474.3613,799.9602,97.452,0.644786334,,,,,,,,,,,
0.592,474.3613,799.9602,104.1585,0.647200554,,,,,,,,,,,
0.592,474.3613,799.9602,107.597,0.649447196,,,,,,,,,,,
0.592,474.3613,799.9602,154.9268,0.707904772,,,,,,,,,,,
0.592,474.3613,799.9602,160.9761,0.71128037,,,,,,,,,,,
0.592,474.3613,799.9602,194.0026,0.687200738,,,,,,,,,,,
0.592,474.3613,799.9602,199.4684,0.678601334,,,,,,,,,,,
0.592,474.3613,799.9602,199.9801,0.677768894,,,,,,,,,,,
0.592,479.9024,540.9634,70.4817,0.80558156,,,,,,,,,,,
0.592,479.9024,540.9634,83.0101,0.804074866,,,,,,,,,,,
0.592,479.9024,540.9634,97.452,0.807462613,,,,,,,,,,,
0.592,479.9024,540.9634,104.1585,0.810626476,,,,,,,,,,,
0.592,479.9024,540.9634,107.597,0.812566812,,,,,,,,,,,
0.592,479.9024,540.9634,154.9268,0.836353682,,,,,,,,,,,
0.592,479.9024,540.9634,160.9761,0.8354113,,,,,,,,,,,
0.592,479.9024,540.9634,194.0026,0.813298877,,,,,,,,,,,
0.592,479.9024,540.9634,199.4684,0.808334333,,,,,,,,,,,
0.592,479.9024,540.9634,199.9801,0.807859399,,,,,,,,,,,
0.592,479.9024,566.0202,70.4817,0.834300035,,,,,,,,,,,
0.592,479.9024,566.0202,83.0101,0.826840753,,,,,,,,,,,
0.592,479.9024,566.0202,97.452,0.821582396,,,,,,,,,,,
0.592,479.9024,566.0202,104.1585,0.820841187,,,,,,,,,,,
0.592,479.9024,566.0202,107.597,0.820932255,,,,,,,,,,,
0.592,479.9024,566.0202,154.9268,0.840194203,,,,,,,,,,,
0.592,479.9024,566.0202,160.9761,0.84163834,,,,,,,,,,,
0.592,479.9024,566.0202,194.0026,0.831123601,,,,,,,,,,,
0.592,479.9024,566.0202,199.4684,0.824772553,,,,,,,,,,,
0.592,479.9024,566.0202,199.9801,0.824041752,,,,,,,,,,,
0.592,479.9024,568.305,70.4817,0.835977399,,,,,,,,,,,
0.592,479.9024,568.305,83.0101,0.827749329,,,,,,,,,,,
0.592,479.9024,568.305,97.452,0.821670853,,,,,,,,,,,
0.592,479.9024,568.305,104.1585,0.820669775,,,,,,,,,,,
0.592,479.9024,568.305,107.597,0.820661189,,,,,,,,,,,
0.592,479.9024,568.305,154.9268,0.840639726,,,,,,,,,,,
0.592,479.9024,568.305,160.9761,0.842363247,,,,,,,,,,,
0.592,479.9024,568.305,194.0026,0.832325582,,,,,,,,,,,
0.592,479.9024,568.305,199.4684,0.825534357,,,,,,,,,,,
0.592,479.9024,568.305,199.9801,0.824739742,,,,,,,,,,,
0.592,479.9024,574.1881,70.4817,0.839286865,,,,,,,,,,,
0.592,479.9024,574.1881,83.0101,0.829041779,,,,,,,,,,,
0.592,479.9024,574.1881,97.452,0.821078965,,,,,,,,,,,
0.592,479.9024,574.1881,104.1585,0.81950332,,,,,,,,,,,
0.592,479.9024,574.1881,107.597,0.819296391,,,,,,,,,,,
0.592,479.9024,574.1881,154.9268,0.841918955,,,,,,,,,,,
0.592,479.9024,574.1881,160.9761,0.844379393,,,,,,,,,,,
0.592,479.9024,574.1881,194.0026,0.83476521,,,,,,,,,,,
0.592,479.9024,574.1881,199.4684,0.826545089,,,,,,,,,,,
0.592,479.9024,574.1881,199.9801,0.825576284,,,,,,,,,,,
0.592,479.9024,591.8038,70.4817,0.840436437,,,,,,,,,,,
0.592,479.9024,591.8038,83.0101,0.82510904,,,,,,,,,,,
0.592,479.9024,591.8038,97.452,0.813824088,,,,,,,,,,,
0.592,479.9024,591.8038,104.1585,0.811829528,,,,,,,,,,,
0.592,479.9024,591.8038,107.597,0.811664512,,,,,,,,,,,
0.592,479.9024,591.8038,154.9268,0.846933754,,,,,,,,,,,
0.592,479.9024,591.8038,160.9761,0.851116466,,,,,,,,,,,
0.592,479.9024,591.8038,194.0026,0.834528458,,,,,,,,,,,
0.592,479.9024,591.8038,199.4684,0.819272701,,,,,,,,,,,
0.592,479.9024,591.8038,199.9801,0.817418992,,,,,,,,,,,
0.592,479.9024,594.9041,70.4817,0.839366995,,,,,,,,,,,
0.592,479.9024,594.9041,83.0101,0.823414852,,,,,,,,,,,
0.592,479.9024,594.9041,97.452,0.811998621,,,,,,,,,,,
0.592,479.9024,594.9041,104.1585,0.810125829,,,,,,,,,,,
0.592,479.9024,594.9041,107.597,0.810080151,,,,,,,,,,,
0.592,479.9024,594.9041,154.9268,0.847948621,,,,,,,,,,,
0.592,479.9024,594.9041,160.9761,0.852288965,,,,,,,,,,,
0.592,479.9024,594.9041,194.0026,0.833078347,,,,,,,,,,,
0.592,479.9024,594.9041,199.4684,0.816074565,,,,,,,,,,,
0.592,479.9024,594.9041,199.9801,0.813998896,,,,,,,,,,,
0.592,479.9024,596.1558,70.4817,0.838841232,,,,,,,,,,,
0.592,479.9024,596.1558,83.0101,0.822684357,,,,,,,,,,,
0.592,479.9024,596.1558,97.452,0.811238568,,,,,,,,,,,
0.592,479.9024,596.1558,104.1585,0.809436751,,,,,,,,,,,
0.592,479.9024,596.1558,107.597,0.809429672,,,,,,,,,,,
0.592,479.9024,596.1558,154.9268,0.848346254,,,,,,,,,,,
0.592,479.9024,596.1558,160.9761,0.852740507,,,,,,,,,,,
0.592,479.9024,596.1558,194.0026,0.832350678,,,,,,,,,,,
0.592,479.9024,596.1558,199.4684,0.814610553,,,,,,,,,,,
0.592,479.9024,596.1558,199.9801,0.812438189,,,,,,,,,,,
0.592,479.9024,608.3169,70.4817,0.831436781,,,,,,,,,,,
0.592,479.9024,608.3169,83.0101,0.814221481,,,,,,,,,,,
0.592,479.9024,608.3169,97.452,0.803661464,,,,,,,,,,,
0.592,479.9024,608.3169,104.1585,0.802883253,,,,,,,,,,,
0.592,479.9024,608.3169,107.597,0.803519985,,,,,,,,,,,
0.592,479.9024,608.3169,154.9268,0.851922809,,,,,,,,,,,
0.592,479.9024,608.3169,160.9761,0.856333655,,,,,,,,,,,
0.592,479.9024,608.3169,194.0026,0.820997796,,,,,,,,,,,
0.592,479.9024,608.3169,199.4684,0.794295864,,,,,,,,,,,
0.592,479.9024,608.3169,199.9801,0.790936033,,,,,,,,,,,
0.592,479.9024,609.9244,70.4817,0.83021935,,,,,,,,,,,
0.592,479.9024,609.9244,83.0101,0.812988594,,,,,,,,,,,
0.592,479.9024,609.9244,97.452,0.802700358,,,,,,,,,,,
0.592,479.9024,609.9244,104.1585,0.802097464,,,,,,,,,,,
0.592,479.9024,609.9244,107.597,0.802823813,,,,,,,,,,,
0.592,479.9024,609.9244,154.9268,0.852321656,,,,,,,,,,,
0.592,479.9024,609.9244,160.9761,0.856661159,,,,,,,,,,,
0.592,479.9024,609.9244,194.0026,0.818919815,,,,,,,,,,,
0.592,479.9024,609.9244,199.4684,0.790753143,,,,,,,,,,,
0.592,479.9024,609.9244,199.9801,0.787166167,,,,,,,,,,,
0.592,479.9024,615.194,70.4817,0.825964238,,,,,,,,,,,
0.592,479.9024,615.194,83.0101,0.808935429,,,,,,,,,,,
0.592,479.9024,615.194,97.452,0.799622683,,,,,,,,,,,
0.592,479.9024,615.194,104.1585,0.799662912,,,,,,,,,,,
0.592,479.9024,615.194,107.597,0.80074567,,,,,,,,,,,
0.592,479.9024,615.194,154.9268,0.853431977,,,,,,,,,,,
0.592,479.9024,615.194,160.9761,0.857409147,,,,,,,,,,,
0.592,479.9024,615.194,194.0026,0.810931984,,,,,,,,,,,
0.592,479.9024,615.194,199.4684,0.777175612,,,,,,,,,,,
0.592,479.9024,615.194,199.9801,0.772811922,,,,,,,,,,,
0.592,479.9024,660.2346,70.4817,0.792329011,,,,,,,,,,,
0.592,479.9024,660.2346,83.0101,0.784712432,,,,,,,,,,,
0.592,479.9024,660.2346,97.452,0.786759017,,,,,,,,,,,
0.592,479.9024,660.2346,104.1585,0.791418043,,,,,,,,,,,
0.592,479.9024,660.2346,107.597,0.794579182,,,,,,,,,,,
0.592,479.9024,660.2346,154.9268,0.838252299,,,,,,,,,,,
0.592,479.9024,660.2346,160.9761,0.834807733,,,,,,,,,,,
0.592,479.9024,660.2346,194.0026,0.607591086,,,,,,,,,,,
0.592,479.9024,660.2346,199.4684,0.388701779,,,,,,,,,,,
0.592,479.9024,660.2346,199.9801,0.372691161,,,,,,,,,,,
0.592,479.9024,662.768,70.4817,0.791151804,,,,,,,,,,,
0.592,479.9024,662.768,83.0101,0.78409889,,,,,,,,,,,
0.592,479.9024,662.768,97.452,0.786512109,,,,,,,,,,,
0.592,479.9024,662.768,104.1585,0.791212858,,,,,,,,,,,
0.592,479.9024,662.768,107.597,0.794356522,,,,,,,,,,,
0.592,479.9024,662.768,154.9268,0.835758192,,,,,,,,,,,
0.592,479.9024,662.768,160.9761,0.831828787,,,,,,,,,,,
0.592,479.9024,662.768,194.0026,0.57821624,,,,,,,,,,,
0.592,479.9024,662.768,199.4684,0.364384442,,,,,,,,,,,
0.592,479.9024,662.768,199.9801,0.357515921,,,,,,,,,,,
0.592,479.9024,668.5187,70.4817,0.788783228,,,,,,,,,,,
0.592,479.9024,668.5187,83.0101,0.782871915,,,,,,,,,,,
0.592,479.9024,668.5187,97.452,0.785873291,,,,,,,,,,,
0.592,479.9024,668.5187,104.1585,0.790536213,,,,,,,,,,,
0.592,479.9024,668.5187,107.597,0.793587204,,,,,,,,,,,
0.592,479.9024,668.5187,154.9268,0.829444791,,,,,,,,,,,
0.592,479.9024,668.5187,160.9761,0.824434257,,,,,,,,,,,
0.592,479.9024,668.5187,194.0026,0.49603448,,,,,,,,,,,
0.592,479.9024,668.5187,199.4684,0.381244968,,,,,,,,,,,
0.592,479.9024,668.5187,199.9801,0.401884463,,,,,,,,,,,
0.592,479.9024,684.3943,70.4817,0.783554194,,,,,,,,,,,
0.592,479.9024,684.3943,83.0101,0.779437384,,,,,,,,,,,
0.592,479.9024,684.3943,97.452,0.782206101,,,,,,,,,,,
0.592,479.9024,684.3943,104.1585,0.785888821,,,,,,,,,,,
0.592,479.9024,684.3943,107.597,0.78824267,,,,,,,,,,,
0.592,479.9024,684.3943,154.9268,0.807872106,,,,,,,,,,,
0.592,479.9024,684.3943,160.9761,0.799864442,,,,,,,,,,,
0.592,479.9024,684.3943,194.0026,0.416231449,,,,,,,,,,,
0.592,479.9024,684.3943,199.4684,0.699963836,,,,,,,,,,,
0.592,479.9024,684.3943,199.9801,0.71445292,,,,,,,,,,,
0.592,479.9024,689.3509,70.4817,0.78196945,,,,,,,,,,,
0.592,479.9024,689.3509,83.0101,0.777967088,,,,,,,,,,,
0.592,479.9024,689.3509,97.452,0.780077068,,,,,,,,,,,
0.592,479.9024,689.3509,104.1585,0.783228682,,,,,,,,,,,
0.592,479.9024,689.3509,107.597,0.78526904,,,,,,,,,,,
0.592,479.9024,689.3509,154.9268,0.800037508,,,,,,,,,,,
0.592,479.9024,689.3509,160.9761,0.790991606,,,,,,,,,,,
0.592,479.9024,689.3509,194.0026,0.548101493,,,,,,,,,,,
0.592,479.9024,689.3509,199.4684,0.754030743,,,,,,,,,,,
0.592,479.9024,689.3509,199.9801,0.761836149,,,,,,,,,,,
0.592,479.9024,692.6676,70.4817,0.780850597,,,,,,,,,,,
0.592,479.9024,692.6676,83.0101,0.776769273,,,,,,,,,,,
0.592,479.9024,692.6676,97.452,0.778305773,,,,,,,,,,,
0.592,479.9024,692.6676,104.1585,0.781074214,,,,,,,,,,,
0.592,479.9024,692.6676,107.597,0.782895027,,,,,,,,,,,
0.592,479.9024,692.6676,154.9268,0.794528447,,,,,,,,,,,
0.592,479.9024,692.6676,160.9761,0.784746561,,,,,,,,,,,
0.592,479.9024,692.6676,194.0026,0.633885125,,,,,,,,,,,
0.592,479.9024,692.6676,199.4684,0.777157817,,,,,,,,,,,
0.592,479.9024,692.6676,199.9801,0.782138676,,,,,,,,,,,
0.592,479.9024,701.542,70.4817,0.777205685,,,,,,,,,,,
0.592,479.9024,701.542,83.0101,0.772436827,,,,,,,,,,,
0.592,479.9024,701.542,97.452,0.772043974,,,,,,,,,,,
0.592,479.9024,701.542,104.1585,0.773682909,,,,,,,,,,,
0.592,479.9024,701.542,107.597,0.774906552,,,,,,,,,,,
0.592,479.9024,701.542,154.9268,0.778869922,,,,,,,,,,,
0.592,479.9024,701.542,160.9761,0.766660919,,,,,,,,,,,
0.592,479.9024,701.542,194.0026,0.76925764,,,,,,,,,,,
0.592,479.9024,701.542,199.4684,0.80822854,,,,,,,,,,,
0.592,479.9024,701.542,199.9801,0.809303745,,,,,,,,,,,
0.592,479.9024,704.0717,70.4817,0.77594481,,,,,,,,,,,
0.592,479.9024,704.0717,83.0101,0.770823208,,,,,,,,,,,
0.592,479.9024,704.0717,97.452,0.769827127,,,,,,,,,,,
0.592,479.9024,704.0717,104.1585,0.771145002,,,,,,,,,,,
0.592,479.9024,704.0717,107.597,0.772190764,,,,,,,,,,,
0.592,479.9024,704.0717,154.9268,0.774186973,,,,,,,,,,,
0.592,479.9024,704.0717,160.9761,0.761108727,,,,,,,,,,,
0.592,479.9024,704.0717,194.0026,0.787382043,,,,,,,,,,,
0.592,479.9024,704.0717,199.4684,0.81190466,,,,,,,,,,,
0.592,479.9024,704.0717,199.9801,0.81242668,,,,,,,,,,,
0.592,479.9024,709.8536,70.4817,0.772549882,,,,,,,,,,,
0.592,479.9024,709.8536,83.0101,0.766523549,,,,,,,,,,,
0.592,479.9024,709.8536,97.452,0.764033551,,,,,,,,,,,
0.592,479.9024,709.8536,104.1585,0.764604625,,,,,,,,,,,
0.592,479.9024,709.8536,107.597,0.765299351,,,,,,,,,,,
0.592,479.9024,709.8536,154.9268,0.763084256,,,,,,,,,,,
0.592,479.9024,709.8536,160.9761,0.747506474,,,,,,,,,,,
0.592,479.9024,709.8536,194.0026,0.809913464,,,,,,,,,,,
0.592,479.9024,709.8536,199.4684,0.81512621,,,,,,,,,,,
0.592,479.9024,709.8536,199.9801,0.814908674,,,,,,,,,,,
0.592,479.9024,712.8955,70.4817,0.770444275,,,,,,,,,,,
0.592,479.9024,712.8955,83.0101,0.763865973,,,,,,,,,,,
0.592,479.9024,712.8955,97.452,0.760567534,,,,,,,,,,,
0.592,479.9024,712.8955,104.1585,0.760785058,,,,,,,,,,,
0.592,479.9024,712.8955,107.597,0.761296398,,,,,,,,,,,
0.592,479.9024,712.8955,154.9268,0.75704992,,,,,,,,,,,
0.592,479.9024,712.8955,160.9761,0.739762063,,,,,,,,,,,
0.592,479.9024,712.8955,194.0026,0.81486104,,,,,,,,,,,
0.592,479.9024,712.8955,199.4684,0.814676983,,,,,,,,,,,
0.592,479.9024,712.8955,199.9801,0.814243137,,,,,,,,,,,
0.592,479.9024,721.9523,70.4817,0.762724652,,,,,,,,,,,
0.592,479.9024,721.9523,83.0101,0.754297869,,,,,,,,,,,
0.592,479.9024,721.9523,97.452,0.748706944,,,,,,,,,,,
0.592,479.9024,721.9523,104.1585,0.747983476,,,,,,,,,,,
0.592,479.9024,721.9523,107.597,0.748099366,,,,,,,,,,,
0.592,479.9024,721.9523,154.9268,0.737868392,,,,,,,,,,,
0.592,479.9024,721.9523,160.9761,0.712874368,,,,,,,,,,,
0.592,479.9024,721.9523,194.0026,0.814727041,,,,,,,,,,,
0.592,479.9024,721.9523,199.4684,0.807543442,,,,,,,,,,,
0.592,479.9024,721.9523,199.9801,0.806802679,,,,,,,,,,,
0.592,479.9024,752.8339,70.4817,0.718939842,,,,,,,,,,,
0.592,479.9024,752.8339,83.0101,0.705490314,,,,,,,,,,,
0.592,479.9024,752.8339,97.452,0.696504719,,,,,,,,,,,
0.592,479.9024,752.8339,104.1585,0.695285602,,,,,,,,,,,
0.592,479.9024,752.8339,107.597,0.695385237,,,,,,,,,,,
0.592,479.9024,752.8339,154.9268,0.608438914,,,,,,,,,,,
0.592,479.9024,752.8339,160.9761,0.382766154,,,,,,,,,,,
0.592,479.9024,752.8339,194.0026,0.759319627,,,,,,,,,,,
0.592,479.9024,752.8339,199.4684,0.7510323,,,,,,,,,,,
0.592,479.9024,752.8339,199.9801,0.750228981,,,,,,,,,,,
0.592,479.9024,768.0343,70.4817,0.690418114,,,,,,,,,,,
0.592,479.9024,768.0343,83.0101,0.676881322,,,,,,,,,,,
0.592,479.9024,768.0343,97.452,0.669355818,,,,,,,,,,,
0.592,479.9024,768.0343,104.1585,0.669294725,,,,,,,,,,,
0.592,479.9024,768.0343,107.597,0.670063564,,,,,,,,,,,
0.592,479.9024,768.0343,154.9268,0.685694544,,,,,,,,,,,
0.592,479.9024,768.0343,160.9761,0.753881498,,,,,,,,,,,
0.592,479.9024,768.0343,194.0026,0.724446719,,,,,,,,,,,
0.592,479.9024,768.0343,199.4684,0.716446551,,,,,,,,,,,
0.592,479.9024,768.0343,199.9801,0.715669129,,,,,,,,,,,
0.592,479.9024,768.0701,70.4817,0.690350072,,,,,,,,,,,
0.592,479.9024,768.0701,83.0101,0.67681887,,,,,,,,,,,
0.592,479.9024,768.0701,97.452,0.66928841,,,,,,,,,,,
0.592,479.9024,768.0701,104.1585,0.669242945,,,,,,,,,,,
0.592,479.9024,768.0701,107.597,0.669999058,,,,,,,,,,,
0.592,479.9024,768.0701,154.9268,0.686541692,,,,,,,,,,,
0.592,479.9024,768.0701,160.9761,0.753774962,,,,,,,,,,,
0.592,479.9024,768.0701,194.0026,0.724359186,,,,,,,,,,,
0.592,479.9024,768.0701,199.4684,0.716372584,,,,,,,,,,,
0.592,479.9024,768.0701,199.9801,0.715583596,,,,,,,,,,,
0.592,479.9024,770.0427,70.4817,0.68651262,,,,,,,,,,,
0.592,479.9024,770.0427,83.0101,0.673093405,,,,,,,,,,,
0.592,479.9024,770.0427,97.452,0.665893062,,,,,,,,,,,
0.592,479.9024,770.0427,104.1585,0.666032537,,,,,,,,,,,
0.592,479.9024,770.0427,107.597,0.66691416,,,,,,,,,,,
0.592,479.9024,770.0427,154.9268,0.724236283,,,,,,,,,,,
0.592,479.9024,770.0427,160.9761,0.747608412,,,,,,,,,,,
0.592,479.9024,770.0427,194.0026,0.719821903,,,,,,,,,,,
0.592,479.9024,770.0427,199.4684,0.711852656,,,,,,,,,,,
0.592,479.9024,770.0427,199.9801,0.711076087,,,,,,,,,,,
0.592,479.9024,782.7278,70.4817,0.661860597,,,,,,,,,,,
0.592,479.9024,782.7278,83.0101,0.649741828,,,,,,,,,,,
0.592,479.9024,782.7278,97.452,0.645080312,,,,,,,,,,,
0.592,479.9024,782.7278,104.1585,0.646608554,,,,,,,,,,,
0.592,479.9024,782.7278,107.597,0.648232098,,,,,,,,,,,
0.592,479.9024,782.7278,154.9268,0.708534077,,,,,,,,,,,
0.592,479.9024,782.7278,160.9761,0.712007452,,,,,,,,,,,
0.592,479.9024,782.7278,194.0026,0.691103437,,,,,,,,,,,
0.592,479.9024,782.7278,199.4684,0.683320969,,,,,,,,,,,
0.592,479.9024,782.7278,199.9801,0.682576438,,,,,,,,,,,
0.592,479.9024,788.0052,70.4817,0.651799662,,,,,,,,,,,
0.592,479.9024,788.0052,83.0101,0.640481323,,,,,,,,,,,
0.592,479.9024,788.0052,97.452,0.637014485,,,,,,,,,,,
0.592,479.9024,788.0052,104.1585,0.639119885,,,,,,,,,,,
0.592,479.9024,788.0052,107.597,0.641102661,,,,,,,,,,,
0.592,479.9024,788.0052,154.9268,0.695531225,,,,,,,,,,,
0.592,479.9024,788.0052,160.9761,0.699683163,,,,,,,,,,,
0.592,479.9024,788.0052,194.0026,0.67956219,,,,,,,,,,,
0.592,479.9024,788.0052,199.4684,0.6718847,,,,,,,,,,,
0.592,479.9024,788.0052,199.9801,0.671146183,,,,,,,,,,,
0.592,479.9024,791.1283,70.4817,0.645917233,,,,,,,,,,,
0.592,479.9024,791.1283,83.0101,0.635106882,,,,,,,,,,,
0.592,479.9024,791.1283,97.452,0.632392311,,,,,,,,,,,
0.592,479.9024,791.1283,104.1585,0.634902073,,,,,,,,,,,
0.592,479.9024,791.1283,107.597,0.637079036,,,,,,,,,,,
0.592,479.9024,791.1283,154.9268,0.688515746,,,,,,,,,,,
0.592,479.9024,791.1283,160.9761,0.692880056,,,,,,,,,,,
0.592,479.9024,791.1283,194.0026,0.672845498,,,,,,,,,,,
0.592,479.9024,791.1283,199.4684,0.665195203,,,,,,,,,,,
0.592,479.9024,791.1283,199.9801,0.664504641,,,,,,,,,,,
0.592,479.9024,798.9367,70.4817,0.631688718,,,,,,,,,,,
0.592,479.9024,798.9367,83.0101,0.622264581,,,,,,,,,,,
0.592,479.9024,798.9367,97.452,0.621335667,,,,,,,,,,,
0.592,479.9024,798.9367,104.1585,0.624811789,,,,,,,,,,,
0.592,479.9024,798.9367,107.597,0.627511108,,,,,,,,,,,
0.592,479.9024,798.9367,154.9268,0.672718432,,,,,,,,,,,
0.592,479.9024,798.9367,160.9761,0.676955071,,,,,,,,,,,
0.592,479.9024,798.9367,194.0026,0.656557561,,,,,,,,,,,
