f,d,h1,h2,T(1)
0.6,413.283,798.9367,83.0101,0.266333303
0.6,413.283,798.9367,97.452,0.279652523
0.6,413.283,798.9367,104.1585,0.2830694
0.6,413.283,798.9367,107.597,0.283957094
0.6,413.283,798.9367,154.9268,0.251590047
0.6,413.283,798.9367,160.9761,0.246526923
0.6,413.283,798.9367,194.0026,0.237015412
0.6,413.283,798.9367,199.4684,0.238908227
0.6,413.283,798.9367,199.9801,0.239119706
0.6,413.283,799.9602,70.4817,0.251492408
0.6,413.283,799.9602,83.0101,0.264332257
0.6,413.283,799.9602,97.452,0.276478081
0.6,413.283,799.9602,104.1585,0.2794842
0.6,413.283,799.9602,107.597,0.28019644
0.6,413.283,799.9602,154.9268,0.249677169
0.6,413.283,799.9602,160.9761,0.244927258
0.6,413.283,799.9602,194.0026,0.236063608
0.6,413.283,799.9602,199.4684,0.237883642
0.6,413.283,799.9602,199.9801,0.238081228
0.6,416.796,540.9634,70.4817,0.733656729
0.6,416.796,540.9634,83.0101,0.738786296
0.6,416.796,540.9634,97.452,0.751192872
0.6,416.796,540.9634,104.1585,0.75728167
0.6,416.796,540.9634,107.597,0.759906212
0.6,416.796,540.9634,154.9268,0.743052013
0.6,416.796,540.9634,160.9761,0.739736272
0.6,416.796,540.9634,194.0026,0.729761581
0.6,416.796,540.9634,199.4684,0.727765421
0.6,416.796,540.9634,199.9801,0.727593868
0.6,416.796,566.0202,70.4817,0.662351813
0.6,416.796,566.0202,83.0101,0.661339427
0.6,416.796,566.0202,97.452,0.680895258
0.6,416.796,566.0202,104.1585,0.695491764
0.6,416.796,566.0202,107.597,0.703853449
0.6,416.796,566.0202,154.9268,0.791648237
0.6,416.796,566.0202,160.9761,0.788361923
0.6,416.796,566.0202,194.0026,0.707352892
0.6,416.796,566.0202,199.4684,0.693370169
0.6,416.796,566.0202,199.9801,0.692183621
0.6,416.796,568.305,70.4817,0.655380668
0.6,416.796,568.305,83.0101,0.655047482
0.6,416.796,568.305,97.452,0.676287346
0.6,416.796,568.305,104.1585,0.6919545
0.6,416.796,568.305,107.597,0.700954652
0.6,416.796,568.305,154.9268,0.795268465
0.6,416.796,568.305,160.9761,0.790935092
0.6,416.796,568.305,194.0026,0.702312181
0.6,416.796,568.305,199.4684,0.687802846
0.6,416.796,568.305,199.9801,0.68658151
0.6,416.796,574.1881,70.4817,0.63801478
0.6,416.796,574.1881,83.0101,0.640141622
0.6,416.796,574.1881,97.452,0.665950252
0.6,416.796,574.1881,104.1585,0.684557792
0.6,416.796,574.1881,107.597,0.695200752
0.6,416.796,574.1881,154.9268,0.802664838
0.6,416.796,574.1881,160.9761,0.794982607
0.6,416.796,574.1881,194.0026,0.687875914
0.6,416.796,574.1881,199.4684,0.672472807
0.6,416.796,574.1881,199.9801,0.671215565
0.6,416.796,591.8038,70.4817,0.594499029
0.6,416.796,591.8038,83.0101,0.607042498
0.6,416.796,591.8038,97.452,0.648389588
0.6,416.796,591.8038,104.1585,0.675549954
0.6,416.796,591.8038,107.597,0.690900095
0.6,416.796,591.8038,154.9268,0.801228227
0.6,416.796,591.8038,160.9761,0.780918009
0.6,416.796,591.8038,194.0026,0.638553771
0.6,416.796,591.8038,199.4684,0.62390107
0.6,416.796,591.8038,199.9801,0.622741869
0.6,416.796,594.9041,70.4817,0.588462173
0.6,416.796,594.9041,83.0101,0.603088448
0.6,416.796,594.9041,97.452,0.647157805
0.6,416.796,594.9041,104.1585,0.675670421
0.6,416.796,594.9041,107.597,0.691694262
0.6,416.796,594.9041,154.9268,0.796857415
0.6,416.796,594.9041,160.9761,0.774508858
0.6,416.796,594.9041,194.0026,0.629812777
0.6,416.796,594.9041,199.4684,0.615681728
0.6,416.796,594.9041,199.9801,0.614579631
0.6,416.796,596.1558,70.4817,0.586172445
0.6,416.796,596.1558,83.0101,0.601650589
0.6,416.796,596.1558,97.452,0.646793099
0.6,416.796,596.1558,104.1585,0.675828974
0.6,416.796,596.1558,107.597,0.692092153
0.6,416.796,596.1558,154.9268,0.794719489
0.6,416.796,596.1558,160.9761,0.771629179
0.6,416.796,596.1558,194.0026,0.626327543
0.6,416.796,596.1558,199.4684,0.612411191
0.6,416.796,596.1558,199.9801,0.611348726
0.6,416.796,608.3169,70.4817,0.568296648
0.6,416.796,608.3169,83.0101,0.591749766
0.6,416.796,608.3169,97.452,0.646221212
0.6,416.796,608.3169,104.1585,0.679105114
0.6,416.796,608.3169,107.597,0.696965601
0.6,416.796,608.3169,154.9268,0.765295974
0.6,416.796,608.3169,160.9761,0.737023892
0.6,416.796,608.3169,194.0026,0.59445983
0.6,416.796,608.3169,199.4684,0.58327667
0.6,416.796,608.3169,199.9801,0.582466958
0.6,416.796,609.9244,70.4817,0.566483771
0.6,416.796,609.9244,83.0101,0.590949897
0.6,416.796,609.9244,97.452,0.646410951
0.6,416.796,609.9244,104.1585,0.679597689
0.6,416.796,609.9244,107.597,0.697513211
0.6,416.796,609.9244,154.9268,0.760421472
0.6,416.796,609.9244,160.9761,0.731764272
0.6,416.796,609.9244,194.0026,0.590589695
0.6,416.796,609.9244,199.4684,0.579811494
0.6,416.796,609.9244,199.9801,0.579039972
0.6,416.796,615.194,70.4817,0.561415761
0.6,416.796,615.194,83.0101,0.58899382
0.6,416.796,615.194,97.452,0.647104448
0.6,416.796,615.194,104.1585,0.680737053
0.6,416.796,615.194,107.597,0.698652703
0.6,416.796,615.194,154.9268,0.7432887
0.6,416.796,615.194,160.9761,0.713909273
0.6,416.796,615.194,194.0026,0.57861323
0.6,416.796,615.194,199.4684,0.569169946
0.6,416.796,615.194,199.9801,0.568507144
0.6,416.796,660.2346,70.4817,0.532812063
0.6,416.796,660.2346,83.0101,0.552165903
0.6,416.796,660.2346,97.452,0.582519116
0.6,416.796,660.2346,104.1585,0.598454879
0.6,416.796,660.2346,107.597,0.606598246
0.6,416.796,660.2346,154.9268,0.595524914
0.6,416.796,660.2346,160.9761,0.578128779
0.6,416.796,660.2346,194.0026,0.513781304
0.6,416.796,660.2346,199.4684,0.51024438
0.6,416.796,660.2346,199.9801,0.509985714
0.6,416.796,662.768,70.4817,0.528718168
0.6,416.796,662.768,83.0101,0.545496906
0.6,416.796,662.768,97.452,0.573368551
0.6,416.796,662.768,104.1585,0.5886081
0.6,416.796,662.768,107.597,0.596551753
0.6,416.796,662.768,154.9268,0.58936806
0.6,416.796,662.768,160.9761,0.572867321
0.6,416.796,662.768,194.0026,0.510746749
0.6,416.796,662.768,199.4684,0.506840481
0.6,416.796,662.768,199.9801,0.506524022
0.6,416.796,668.5187,70.4817,0.51708865
0.6,416.796,668.5187,83.0101,0.52816444
0.6,416.796,668.5187,97.452,0.551381351
0.6,416.796,668.5187,104.1585,0.565746508
0.6,416.796,668.5187,107.597,0.573544511
0.6,416.796,668.5187,154.9268,0.576478786
0.6,416.796,668.5187,160.9761,0.561942582
0.6,416.796,668.5187,194.0026,0.503166493
0.6,416.796,668.5187,199.4684,0.4979894
0.6,416.796,668.5187,199.9801,0.497557765
0.6,416.796,684.3943,70.4817,0.468976821
0.6,416.796,684.3943,83.0101,0.46938728
0.6,416.796,684.3943,97.452,0.48945876
0.6,416.796,684.3943,104.1585,0.505064407
0.6,416.796,684.3943,107.597,0.514020473
0.6,416.796,684.3943,154.9268,0.54778702
0.6,416.796,684.3943,160.9761,0.537194993
0.6,416.796,684.3943,194.0026,0.473876599
0.6,416.796,684.3943,199.4684,0.463869918
0.6,416.796,684.3943,199.9801,0.462957947
0.6,416.796,689.3509,70.4817,0.450501124
0.6,416.796,689.3509,83.0101,0.450068401
0.6,416.796,689.3509,97.452,0.471585497
0.6,416.796,689.3509,104.1585,0.488378776
0.6,416.796,689.3509,107.597,0.497930443
0.6,416.796,689.3509,154.9268,0.54028456
0.6,416.796,689.3509,160.9761,0.530268876
0.6,416.796,689.3509,194.0026,0.461637984
0.6,416.796,689.3509,199.4684,0.450260261
0.6,416.796,689.3509,199.9801,0.449226347
0.6,416.796,692.6676,70.4817,0.43782177
0.6,416.796,692.6676,83.0101,0.437540526
0.6,416.796,692.6676,97.452,0.460511762
0.6,416.796,692.6676,104.1585,0.478100694
0.6,416.796,692.6676,107.597,0.488011371
0.6,416.796,692.6676,154.9268,0.53549442
0.6,416.796,692.6676,160.9761,0.525653842
0.6,416.796,692.6676,194.0026,0.45276239
0.6,416.796,692.6676,199.4684,0.440681138
0.6,416.796,692.6676,199.9801,0.439604205
0.6,416.796,701.542,70.4817,0.403968285
0.6,416.796,701.542,83.0101,0.40625875
0.6,416.796,701.542,97.452,0.43405786
0.6,416.796,701.542,104.1585,0.453843589
0.6,416.796,701.542,107.597,0.464827924
0.6,416.796,701.542,154.9268,0.522752889
0.6,416.796,701.542,160.9761,0.512487686
0.6,416.796,701.542,194.0026,0.426588548
0.6,416.796,701.542,199.4684,0.41363785
0.6,416.796,701.542,199.9801,0.412508476
0.6,416.796,704.0717,70.4817,0.394716576
0.6,416.796,704.0717,83.0101,0.398120718
0.6,416.796,704.0717,97.452,0.427448519
0.6,416.796,704.0717,104.1585,0.447846669
0.6,416.796,704.0717,107.597,0.459085953
0.6,416.796,704.0717,154.9268,0.518979047
0.6,416.796,704.0717,160.9761,0.508315411
0.6,416.796,704.0717,194.0026,0.418747714
0.6,416.796,704.0717,199.4684,0.405790393
0.6,416.796,704.0717,199.9801,0.404730543
0.6,416.796,709.8536,70.4817,0.374657253
0.6,416.796,709.8536,83.0101,0.381172188
0.6,416.796,709.8536,97.452,0.413871216
0.6,416.796,709.8536,104.1585,0.435504513
0.6,416.796,709.8536,107.597,0.447285315
0.6,416.796,709.8536,154.9268,0.509721881
0.6,416.796,709.8536,160.9761,0.497780532
0.6,416.796,709.8536,194.0026,0.400543006
0.6,416.796,709.8536,199.4684,0.388167372
0.6,416.796,709.8536,199.9801,0.387190739
0.6,416.796,712.8955,70.4817,0.364865408
0.6,416.796,712.8955,83.0101,0.373143228
0.6,416.796,712.8955,97.452,0.407572139
0.6,416.796,712.8955,104.1585,0.429787265
0.6,416.796,712.8955,107.597,0.441790846
0.6,416.796,712.8955,154.9268,0.504376091
0.6,416.796,712.8955,160.9761,0.491552322
0.6,416.796,712.8955,194.0026,0.39102214
0.6,416.796,712.8955,199.4684,0.379181364
0.6,416.796,712.8955,199.9801,0.378258332
0.6,416.796,721.9523,70.4817,0.339144013
0.6,416.796,721.9523,83.0101,0.352830003
0.6,416.796,721.9523,97.452,0.391677891
0.6,416.796,721.9523,104.1585,0.415204153
0.6,416.796,721.9523,107.597,0.427788751
0.6,416.796,721.9523,154.9268,0.485722306
0.6,416.796,721.9523,160.9761,0.469729221
0.6,416.796,721.9523,194.0026,0.363691097
0.6,416.796,721.9523,199.4684,0.354139104
0.6,416.796,721.9523,199.9801,0.353443748
0.6,416.796,752.8339,70.4817,0.289747848
0.6,416.796,752.8339,83.0101,0.315462634
0.6,416.796,752.8339,97.452,0.359924755
0.6,416.796,752.8339,104.1585,0.382913858
0.6,416.796,752.8339,107.597,0.394450277
0.6,416.796,752.8339,154.9268,0.389091263
0.6,416.796,752.8339,160.9761,0.367913947
0.6,416.796,752.8339,194.0026,0.294932569
0.6,416.796,752.8339,199.4684,0.294504709
0.6,416.796,752.8339,199.9801,0.294644378
0.6,416.796,768.0343,70.4817,0.27928119
0.6,416.796,768.0343,83.0101,0.305602572
0.6,416.796,768.0343,97.452,0.345521412
0.6,416.796,768.0343,104.1585,0.364139622
0.6,416.796,768.0343,107.597,0.372811036
0.6,416.796,768.0343,154.9268,0.335602954
0.6,416.796,768.0343,160.9761,0.318902751
0.6,416.796,768.0343,194.0026,0.27408168
0.6,416.796,768.0343,199.4684,0.276112669
0.6,416.796,768.0343,199.9801,0.276443082
0.6,416.796,768.0701,70.4817,0.279246592
0.6,416.796,768.0701,83.0101,0.305581424
0.6,416.796,768.0701,97.452,0.345460007
0.6,416.796,768.0701,104.1585,0.364078886
0.6,416.796,768.0701,107.597,0.372737946
0.6,416.796,768.0701,154.9268,0.335470298
0.6,416.796,768.0701,160.9761,0.318790796
0.6,416.796,768.0701,194.0026,0.274044972
0.6,416.796,768.0701,199.4684,0.276081058
0.6,416.796,768.0701,199.9801,0.276407271
0.6,416.796,770.0427,70.4817,0.278168316
0.6,416.796,770.0427,83.0101,0.304253456
0.6,416.796,770.0427,97.452,0.343091542
0.6,416.796,770.0427,104.1585,0.360886337
0.6,416.796,770.0427,107.597,0.369039534
0.6,416.796,770.0427,154.9268,0.329053741
0.6,416.796,770.0427,160.9761,0.313163735
0.6,416.796,770.0427,194.0026,0.271767003
0.6,416.796,770.0427,199.4684,0.273985214
0.6,416.796,770.0427,199.9801,0.274324177
0.6,416.796,782.7278,70.4817,0.270811946
0.6,416.796,782.7278,83.0101,0.293387336
0.6,416.796,782.7278,97.452,0.322672778
0.6,416.796,782.7278,104.1585,0.334139663
0.6,416.796,782.7278,107.597,0.338652814
0.6,416.796,782.7278,154.9268,0.291832953
0.6,416.796,782.7278,160.9761,0.281260435
0.6,416.796,782.7278,194.0026,0.258103472
0.6,416.796,782.7278,199.4684,0.260700325
0.6,416.796,782.7278,199.9801,0.261037505
0.6,416.796,788.0052,70.4817,0.266952546
0.6,416.796,788.0052,83.0101,0.286991059
0.6,416.796,788.0052,97.452,0.311007739
0.6,416.796,788.0052,104.1585,0.319469473
0.6,416.796,788.0052,107.597,0.322587862
0.6,416.796,788.0052,154.9268,0.278581407
0.6,416.796,788.0052,160.9761,0.270056704
0.6,416.796,788.0052,194.0026,0.252585007
0.6,416.796,788.0052,199.4684,0.254972979
0.6,416.796,788.0052,199.9801,0.255256745
0.6,416.796,791.1283,70.4817,0.264316917
0.6,416.796,791.1283,83.0101,0.282523942
0.6,416.796,791.1283,97.452,0.303205562
0.6,416.796,791.1283,104.1585,0.309960063
0.6,416.796,791.1283,107.597,0.312288538
0.6,416.796,791.1283,154.9268,0.271370504
0.6,416.796,791.1283,160.9761,0.264029292
0.6,416.796,791.1283,194.0026,0.249315543
0.6,416.796,791.1283,199.4684,0.25148045
0.6,416.796,791.1283,199.9801,0.251729151
0.6,416.796,798.9367,70.4817,0.256054066
0.6,416.796,798.9367,83.0101,0.268689982
0.6,416.796,798.9367,97.452,0.280721011
0.6,416.796,798.9367,104.1585,0.283743341
0.6,416.796,798.9367,107.597,0.284520508
0.6,416.796,798.9367,154.9268,0.255223238
0.6,416.796,798.9367,160.9761,0.250462668
0.6,416.796,798.9367,194.0026,0.240711201
0.6,416.796,798.9367,199.4684,0.241983488
0.6,416.796,798.9367,199.9801,0.242122657
0.6,416.796,799.9602,70.4817,0.254743422
0.6,416.796,799.9602,83.0101,0.266579491
0.6,416.796,799.9602,97.452,0.277494133
0.6,416.796,799.9602,104.1585,0.280104983
0.6,416.796,799.9602,107.597,0.280722691
0.6,416.796,799.9602,154.9268,0.253295474
0.6,416.796,799.9602,160.9761,0.248843888
0.6,416.796,799.9602,194.0026,0.239511095
0.6,416.796,799.9602,199.4684,0.240635428
0.6,416.796,799.9602,199.9801,0.240759889
0.6,446.8231,540.9634,70.4817,0.713291045
0.6,446.8231,540.9634,83.0101,0.721163253
0.6,446.8231,540.9634,97.452,0.746347822
0.6,446.8231,540.9634,104.1585,0.76193056
0.6,446.8231,540.9634,107.597,0.749744964
0.6,446.8231,540.9634,154.9268,0.749945365
0.6,446.8231,540.9634,160.9761,0.747922696
0.6,446.8231,540.9634,194.0026,0.72789386
0.6,446.8231,540.9634,199.4684,0.723872344
0.6,446.8231,540.9634,199.9801,0.723522317
0.6,446.8231,566.0202,70.4817,0.660096868
0.6,446.8231,566.0202,83.0101,0.664763063
0.6,446.8231,566.0202,97.452,0.701830108
0.6,446.8231,566.0202,104.1585,0.71043817
0.6,446.8231,566.0202,107.597,0.691099772
0.6,446.8231,566.0202,154.9268,0.786547084
0.6,446.8231,566.0202,160.9761,0.781623334
0.6,446.8231,566.0202,194.0026,0.697441475
0.6,446.8231,566.0202,199.4684,0.68346628
0.6,446.8231,566.0202,199.9801,0.68226246
0.6,446.8231,568.305,70.4817,0.654785521
0.6,446.8231,568.305,83.0101,0.660072394
0.6,446.8231,568.305,97.452,0.698950461
0.6,446.8231,568.305,104.1585,0.706520429
0.6,446.8231,568.305,107.597,0.68704819
0.6,446.8231,568.305,154.9268,0.788332812
0.6,446.8231,568.305,160.9761,0.782400834
0.6,446.8231,568.305,194.0026,0.692355096
0.6,446.8231,568.305,199.4684,0.677960747
0.6,446.8231,568.305,199.9801,0.676740246
0.6,446.8231,574.1881,70.4817,0.641408873
0.6,446.8231,574.1881,83.0101,0.648778579
0.6,446.8231,574.1881,97.452,0.692694408
0.6,446.8231,574.1881,104.1585,0.696681376
0.6,446.8231,574.1881,107.597,0.677658191
0.6,446.8231,574.1881,154.9268,0.790903571
0.6,446.8231,574.1881,160.9761,0.782049776
0.6,446.8231,574.1881,194.0026,0.678412954
0.6,446.8231,574.1881,199.4684,0.663399776
0.6,446.8231,574.1881,199.9801,0.662137476
0.6,446.8231,591.8038,70.4817,0.606536608
0.6,446.8231,591.8038,83.0101,0.623138522
0.6,446.8231,591.8038,97.452,0.682943301
0.6,446.8231,591.8038,104.1585,0.665238735
0.6,446.8231,591.8038,107.597,0.656577662
0.6,446.8231,591.8038,154.9268,0.779362857
0.6,446.8231,591.8038,160.9761,0.761476305
0.6,446.8231,591.8038,194.0026,0.634764113
0.6,446.8231,591.8038,199.4684,0.620753836
0.6,446.8231,591.8038,199.9801,0.619620415
0.6,446.8231,594.9041,70.4817,0.601493596
0.6,446.8231,594.9041,83.0101,0.619933998
0.6,446.8231,594.9041,97.452,0.682097955
0.6,446.8231,594.9041,104.1585,0.658882757
0.6,446.8231,594.9041,107.597,0.653723654
0.6,446.8231,594.9041,154.9268,0.774509541
0.6,446.8231,594.9041,160.9761,0.755314229
0.6,446.8231,594.9041,194.0026,0.627462939
0.6,446.8231,594.9041,199.4684,0.61394192
0.6,446.8231,594.9041,199.9801,0.612863316
0.6,446.8231,596.1558,70.4817,0.599569026
0.6,446.8231,596.1558,83.0101,0.618750937
0.6,446.8231,596.1558,97.452,0.681760235
0.6,446.8231,596.1558,104.1585,0.656241014
0.6,446.8231,596.1558,107.597,0.652665679
0.6,446.8231,596.1558,154.9268,0.772371318
0.6,446.8231,596.1558,160.9761,0.752663858
0.6,446.8231,596.1558,194.0026,0.624587915
0.6,446.8231,596.1558,199.4684,0.611296094
0.6,446.8231,596.1558,199.9801,0.610241688
0.6,446.8231,608.3169,70.4817,0.583826009
0.6,446.8231,608.3169,83.0101,0.609625879
0.6,446.8231,608.3169,97.452,0.676501291
0.6,446.8231,608.3169,104.1585,0.629305897
0.6,446.8231,608.3169,107.597,0.643716367
0.6,446.8231,608.3169,154.9268,0.746361439
0.6,446.8231,608.3169,160.9761,0.723342871
0.6,446.8231,608.3169,194.0026,0.599108571
0.6,446.8231,608.3169,199.4684,0.588349205
0.6,446.8231,608.3169,199.9801,0.587547955
0.6,446.8231,609.9244,70.4817,0.582119801
0.6,446.8231,609.9244,83.0101,0.608645733
0.6,446.8231,609.9244,97.452,0.67519179
0.6,446.8231,609.9244,104.1585,0.62587394
0.6,446.8231,609.9244,107.597,0.642752819
0.6,446.8231,609.9244,154.9268,0.742391879
0.6,446.8231,609.9244,160.9761,0.719144983
0.6,446.8231,609.9244,194.0026,0.596121174
0.6,446.8231,609.9244,199.4684,0.585738715
0.6,446.8231,609.9244,199.9801,0.584967647
0.6,446.8231,615.194,70.4817,0.577021463
0.6,446.8231,615.194,83.0101,0.605499925
0.6,446.8231,615.194,97.452,0.669250214
0.6,446.8231,615.194,104.1585,0.615342222
0.6,446.8231,615.194,107.597,0.639944274
0.6,446.8231,615.194,154.9268,0.728804845
0.6,446.8231,615.194,160.9761,0.705082074
0.6,446.8231,615.194,194.0026,0.586968756
0.6,446.8231,615.194,199.4684,0.577833066
0.6,446.8231,615.194,199.9801,0.577181937
0.6,446.8231,660.2346,70.4817,0.519300103
0.6,446.8231,660.2346,83.0101,0.529242931
0.6,446.8231,660.2346,97.452,0.542386113
0.6,446.8231,660.2346,104.1585,0.597556427
0.6,446.8231,660.2346,107.597,0.620789847
0.6,446.8231,660.2346,154.9268,0.613850614
0.6,446.8231,660.2346,160.9761,0.59851247
0.6,446.8231,660.2346,194.0026,0.534910759
0.6,446.8231,660.2346,199.4684,0.530627509
0.6,446.8231,660.2346,199.9801,0.530317634
0.6,446.8231,662.768,70.4817,0.513131693
0.6,446.8231,662.768,83.0101,0.521711349
0.6,446.8231,662.768,97.452,0.537122666
0.6,446.8231,662.768,104.1585,0.598836938
0.6,446.8231,662.768,107.597,0.618365589
0.6,446.8231,662.768,154.9268,0.608614089
0.6,446.8231,662.768,160.9761,0.593944853
0.6,446.8231,662.768,194.0026,0.53150936
0.6,446.8231,662.768,199.4684,0.52684393
0.6,446.8231,662.768,199.9801,0.52650696
0.6,446.8231,668.5187,70.4817,0.497967265
0.6,446.8231,668.5187,83.0101,0.504428579
0.6,446.8231,668.5187,97.452,0.527446141
0.6,446.8231,668.5187,104.1585,0.601701052
0.6,446.8231,668.5187,107.597,0.611543901
0.6,446.8231,668.5187,154.9268,0.59724063
0.6,446.8231,668.5187,160.9761,0.58398917
0.6,446.8231,668.5187,194.0026,0.522515297
0.6,446.8231,668.5187,199.4684,0.516753891
0.6,446.8231,668.5187,199.9801,0.516314648
0.6,446.8231,684.3943,70.4817,0.452142757
0.6,446.8231,684.3943,83.0101,0.460786309
0.6,446.8231,684.3943,97.452,0.514342936
0.6,446.8231,684.3943,104.1585,0.604457479
0.6,446.8231,684.3943,107.597,0.581515879
0.6,446.8231,684.3943,154.9268,0.568091055
0.6,446.8231,684.3943,160.9761,0.557134328
0.6,446.8231,684.3943,194.0026,0.48669594
0.6,446.8231,684.3943,199.4684,0.477339886
0.6,446.8231,684.3943,199.9801,0.476559712
0.6,446.8231,689.3509,70.4817,0.438196557
0.6,446.8231,689.3509,83.0101,0.449461247
0.6,446.8231,689.3509,97.452,0.513205713
0.6,446.8231,689.3509,104.1585,0.602509979
0.6,446.8231,689.3509,107.597,0.568381683
0.6,446.8231,689.3509,154.9268,0.558846774
0.6,446.8231,689.3509,160.9761,0.547915114
0.6,446.8231,689.3509,194.0026,0.472144879
0.6,446.8231,689.3509,199.4684,0.462006181
0.6,446.8231,689.3509,199.9801,0.461158101
0.6,446.8231,692.6676,70.4817,0.429300192
0.6,446.8231,692.6676,83.0101,0.442618234
0.6,446.8231,692.6676,97.452,0.513058201
0.6,446.8231,692.6676,104.1585,0.600249733
0.6,446.8231,692.6676,107.597,0.558702345
0.6,446.8231,692.6676,154.9268,0.552465522
0.6,446.8231,692.6676,160.9761,0.541333969
0.6,446.8231,692.6676,194.0026,0.461775394
